scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,battery_in,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 06:00,0.13542186
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 08:00,2.7306147
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 09:00,3.4319353
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 10:00,3.4521728
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 11:00,2.410555
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 12:00,2.767969
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 13:00,3.1409745
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 14:00,3.076549
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 15:00,2.0323594
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,phs_in,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 00:00,2.692173672
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 01:00,1.843631789
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 02:00,0.119934222
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 03:00,2.523375251
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 04:00,0.259302406
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 05:00,0.364664062
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 06:00,1.852019186
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 07:00,1.30261512
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 08:00,1.38970965
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 09:00,1.436245823
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 10:00,0.963204597
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 11:00,0.139424329
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 12:00,2.92661802
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 13:00,2.696223879
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 14:00,2.336274729
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 15:00,2.174939431
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 16:00,1.013688382
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 17:00,0.833882415
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 18:00,2.422307336
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 19:00,1.054909107
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 20:00,0.221026561
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 21:00,1.081691759
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 22:00,2.069009225
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.02.2050 23:00,0.07740685
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 00:00,0.295661829
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 01:00,0.86575386
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 02:00,2.810210755
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 03:00,2.724920742
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 04:00,0.616872783
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 05:00,2.761965479
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 06:00,0.86693406
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 07:00,1.723438939
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 08:00,2.939345722
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 09:00,0.646940794
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 10:00,1.72402637
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 11:00,1.420439502
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 12:00,0.935360727
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 13:00,0.85144359
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 14:00,1.843741979
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 15:00,0.11412914
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 16:00,0.381000988
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 17:00,0.284861773
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 18:00,2.889784425
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 19:00,0.123401472
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 20:00,0.589370039
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 21:00,1.610378937
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 22:00,0.6206753
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 23:00,1.989519584
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 00:00,2.3371072
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 01:00,1.8154831
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 02:00,1.1484404
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 03:00,1.8991624
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 04:00,2.5878801
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 05:00,0.72835034
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 06:00,1.1616254
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 07:00,1.0917003
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 08:00,1.9789666
cross202209,domestic-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 09:00,1.4530298
